Gene1,Gene2,Score
STAT1,DRAM2,172.0
STAT1,CEPT1,172.0
STAT1,NRBP1,292.0
STAT1,STRIP1,148.0
STAT1,NEK7,415.0
STAT1,USP4,517.0
STAT1,GOLPH3L,229.0
STAT1,TVP23B,336.0
STAT1,MAPKAPK3,216.0
STAT1,MYADM,275.0
STAT1,YOD1,170.0
STAT1,MAP4K2,204.0
STAT1,CDC42SE2,455.0
STAT1,CUL3,284.0
STAT1,TGFBR2,244.0
STAT1,DCAF11,260.0
STAT1,AMPD2,310.0
STAT1,BCLAF3,196.0
STAT1,IKBKB,201.0
STAT1,NGLY1,360.0
STAT1,PDCL,185.0
STAT1,CRNKL1,380.0
STAT1,ARRDC1,342.0
STAT1,XIAP,216.0
STAT1,INPP1,295.0
STAT1,RGS2,379.0
STAT1,FAM91A1,185.0
STAT1,CTSO,212.0
STAT1,PAPSS1,324.0
STAT1,GANAB,248.0
STAT1,SLC39A11,318.0
STAT1,MEMO1,232.0
STAT1,NBEAL2,383.0
STAT1,PQLC3,143.0
STAT1,PWP1,165.0
STAT1,CNN3,215.0
STAT1,CNOT7,360.0
STAT1,METTL7A1,171.0
STAT1,ILVBL,157.0
STAT1,ZFP263,262.0
STAT1,CEP68,267.0
STAT1,FAM168B,379.0
STAT1,SWAP70,192.0
STAT1,SMAD2,212.0
STAT1,AKAP8L,271.0
STAT1,GLIPR2,173.0
STAT1,GPR65,231.0
STAT1,UAP1L1,241.0
STAT1,CACFD1,418.0
STAT1,PCYT2,201.0
STAT1,KIDINS220,197.0
STAT1,ST8SIA4,213.0
STAT1,PCMTD2,221.0
STAT1,BPGM,204.0
STAT1,FIG4,169.0
STAT1,MRPL37,180.0
STAT1,ORAI3,174.0
STAT1,STK17B,190.0
STAT1,CROT,229.0
STAT1,ITSN1,297.0
STAT1,PON2,219.0
STAT1,SFXN3,248.0
STAT1,ITPK1,209.0
STAT1,MFSD14B,185.0
STAT1,TRIM44,190.0
STAT1,LYN,214.0
STAT1,FAM234A,486.0
STAT1,ANXA1,171.0
STAT1,METAP1,742.0
STAT1,SLC2A1,311.0
STAT1,RNF13,245.0
STAT1,ZFP68,269.0
STAT1,VAV3,188.0
STAT1,NUDT16,254.0
STAT1,GBA2,253.0
STAT1,ELF4,180.0
STAT1,RNF145,169.0
STAT1,ANXA6,245.0
STAT1,USP10,164.0
STAT1,CYFIP1,252.0
STAT1,CERS5,155.0
STAT1,UBAP1,360.0
STAT1,H1F0,194.0
STAT1,INKA1,333.0
STAT1,STX7,245.0
STAT1,SLC12A6,361.0
STAT1,TMC6,213.0
STAT1,RELT,247.0
STAT1,GIMAP5,228.0
STAT1,CD84,275.0
STAT1,PPOX,185.0
STAT1,NOTCH1,164.0
STAT1,CTSL,157.0
STAT1,TNFRSF26,176.0
STAT1,ELP3,179.0
STAT1,CNP,254.0
STAT1,MTFR1,432.0
STAT1,UTP4,297.0
STAT1,GEM,208.0
STAT1,ZMYM2,376.0
STAT1,ALDH6A1,220.0
STAT1,PCTP,238.0
STAT1,CBFB,437.0
STAT1,RNASE6,276.0
STAT1,FBXL3,224.0
STAT1,CSTF2,229.0
STAT1,FUT7,187.0
STAT1,GOLPH3,288.0
STAT1,COQ8A,279.0
STAT1,ZFP467,217.0
STAT1,FNTA,157.0
STAT1,PSTPIP1,172.0
STAT1,KLHL7,191.0
STAT1,PSAT1,115.0
STAT1,TPM4,327.0
STAT1,SNX30,270.0
STAT1,PHACTR2,268.0
STAT1,IL27RA,161.0
STAT1,FAM160B1,389.0
STAT1,NDE1,357.0
STAT1,FTSJ3,196.0
STAT1,AFF4,279.0
STAT1,SSH3,227.0
STAT1,INTS6L,145.0
STAT1,USP25,415.0
STAT1,ZFP266,187.0
STAT1,TAPT1,524.0
STAT1,ADAMTS10,183.0
STAT1,TPST2,380.0
STAT1,PARP8,138.0
STAT1,ABCD1,232.0
STAT1,APEH,182.0
STAT1,MCM2,250.0
STAT1,DHRS1,427.0
STAT1,VPS35,196.0
STAT1,CAPN5,315.0
STAT1,ZFP36,454.0
STAT1,ANXA2,127.0
STAT1,ASB13,156.0
STAT1,EZR,135.0
STAT1,TRP53BP1,245.0
STAT1,EPB41L4B,303.0
STAT1,RCBTB2,204.0
STAT1,MAN2A2,292.0
STAT1,UBA3,561.0
STAT1,MYCN,173.0
STAT1,PGRMC1,366.0
STAT1,TMEM109,217.0
STAT1,SMAD3,177.0
STAT1,RNF2,223.0
STAT1,PPM1H,148.0
STAT1,LAP3,333.0
STAT1,STARD4,161.0
STAT1,ZDHHC20,377.0
STAT1,UMPS,129.0
STAT1,LRRC8C,216.0
STAT1,HACD3,237.0
STAT1,ERLIN1,197.0
STAT1,ARRDC3,262.0
STAT1,ABL1,262.0
STAT1,WDR6,182.0
STAT1,VPS39,172.0
STAT1,TNFRSF21,117.0
STAT1,ZBTB38,150.0
STAT1,DENND2D,169.0
STAT1,MLLT3,340.0
STAT1,CRYZL2,179.0
STAT1,HMGCS1,135.0
STAT1,IFI27L2A,161.0
STAT1,PJA2,302.0
STAT1,LRRCC1,137.0
STAT1,CHRNB1,333.0
STAT1,PLBD2,187.0
STAT1,CTPS2,165.0
STAT1,BCAP29,165.0
STAT1,PRKCQ,150.0
STAT1,NKG7,193.0
STAT1,AK3,169.0
STAT1,OCRL,134.0
STAT1,MAST3,321.0
STAT1,SNAP47,131.0
STAT1,CPT1A,162.0
STAT1,PLEKHA2,144.0
STAT1,E2F6,186.0
STAT1,ADO,157.0
STAT1,IDUA,143.0
STAT1,WDR13,212.0
STAT1,MFGE8,153.0
STAT1,ZFP592,259.0
STAT1,ALDOC,211.0
STAT1,TMEM263,291.0
STAT1,PAK1,224.0
STAT1,SNAP23,288.0
STAT1,PACS1,192.0
STAT1,SQLE,292.0
STAT1,ATP6AP1,297.0
STAT1,ALDH9A1,164.0
STAT1,PDE7A,213.0
STAT1,FADS1,135.0
STAT1,PPT1,169.0
STAT1,AP1G2,149.0
STAT1,KLHL6,180.0
STAT1,NFATC1,291.0
STAT1,PGM1,170.0
STAT1,SCARF1,167.0
STAT1,LDHB,147.0
STAT1,DCAF4,128.0
STAT1,MARCH6,313.0
STAT1,SLC27A1,176.0
STAT1,IL21R,131.0
STAT1,TSPAN14,312.0
STAT1,SNX4,178.0
STAT1,PLXNC1,159.0
STAT1,DECR1,155.0
STAT1,DCTD,105.0
STAT1,SLC44A2,212.0
STAT1,ZFP157,172.0
STAT1,ZFP141,201.0
STAT1,ATP6AP2,186.0
STAT1,GCH1,135.0
STAT1,RIT1,150.0
STAT1,ENTPD5,150.0
STAT1,CASD1,152.0
STAT1,WLS,141.0
STAT1,LAX1,147.0
STAT1,TESPA1,240.0
STAT1,HPCAL1,160.0
STAT1,BHLHB9,133.0
STAT1,SERPINB1A,193.0
STAT1,KCNK5,126.0
STAT1,CPQ,128.0
STAT1,MYO1F,168.0
STAT1,NSMAF,121.0
STAT1,RCSD1,172.0
STAT1,SATB1,123.0
STAT1,H2-OB,140.0
STAT1,MTAP,115.0
STAT1,ZMYM3,114.0
STAT1,BAG2,118.0
STAT1,RASAL3,122.0
STAT1,PLEKHB2,157.0
STAT1,USP11,115.0
STAT1,OCIAD2,151.0
STAT1,NSDHL,150.0
STAT1,ATP13A2,150.0
STAT1,SLC19A1,160.0
STAT1,RDH11,157.0
STAT1,SH2D3C,149.0
STAT1,EYA2,250.0
STAT1,RHOF,242.0
STAT1,FBXO21,121.0
STAT1,ADSSL1,233.0
STAT1,SLC2A3,123.0
STAT1,ISYNA1,145.0
STAT1,SMPD2,129.0
STAT1,PGLYRP2,145.0
STAT1,TK2,123.0
STAT1,B4GALT4,116.0
STAT1,ST6GALNAC4,131.0
STAT1,FBXL5,113.0
STAT1,ARHGEF6,192.0
STAT1,SIGIRR,106.0
STAT1,ATP2A3,102.0
STAT1,ABCG3,172.0
STAT1,PLIN2,171.0
STAT1,NDN,159.0
STAT1,RAB31,157.0
STAT1,ITM2A,156.0
STAT1,PIM2,150.0
STAT1,INPP5B,150.0
STAT1,SLA2,149.0
STAT1,DPP4,143.0
STAT1,G6PDX,137.0
STAT1,SLC35D3,133.0
STAT1,GIMAP1,128.0
STAT1,ACOT9,128.0
STAT1,IER3,126.0
STAT1,FGD2,124.0
STAT1,FCGRT,123.0
STAT1,RNF213,120.0
STAT1,SLC17A9,119.0
STAT1,TSPYL3,118.0
STAT1,CAMK1,118.0
STAT1,PRPS2,112.0
STAT1,WWP2,111.0
STAT1,LCK,111.0
STAT1,CERS4,107.0
STAT1,BTK,107.0
STAT1,SPNS2,102.0
STAT1,PYGL,101.0
STAT1,GMPR,101.0
STAT2,IRF9,4302.0
STAT2,TRIM30A,4215.0
STAT2,RTP4,4426.0
STAT2,IRGM1,3425.0
STAT2,OASL2,4073.0
STAT2,PML,3711.0
STAT2,TOR3A,3321.0
STAT2,OAS3,3684.0
STAT2,IRGM2,3037.0
STAT2,SLFN8,3704.0
STAT2,IGTP,3050.0
STAT2,GM12250,3360.0
STAT2,OAS2,3411.0
STAT2,SMU1,2233.0
STAT2,XAF1,3149.0
STAT2,USP18,2369.0
STAT2,OAS1A,3901.0
STAT2,IRF7,2885.0
STAT2,NAMPT,1945.0
STAT2,KLF10,1992.0
STAT2,CUL4A,1904.0
STAT2,PARP9,2823.0
STAT2,PARP10,3665.0
STAT2,IFIH1,2919.0
STAT2,GBP7,3453.0
STAT2,COPS8,1829.0
STAT2,SAMD9L,2582.0
STAT2,NDOR1,1739.0
STAT2,PPIL4,1671.0
STAT2,SP100,2535.0
STAT2,ZUP1,2454.0
STAT2,GBP3,3654.0
STAT2,CLPTM1L,1534.0
STAT2,SPTLC1,1470.0
STAT2,FOXRED1,1686.0
STAT2,ANKFY1,2687.0
STAT2,DDHD2,1598.0
STAT2,TRAFD1,3529.0
STAT2,BAP1,1459.0
STAT2,SNRNP200,1268.0
STAT2,ARID5A,1799.0
STAT2,COA5,1366.0
STAT2,DHX58,2357.0
STAT2,P2RY14,2934.0
STAT2,ISG20,1625.0
STAT2,RNF139,1316.0
STAT2,GUF1,1285.0
STAT2,PHF11B,2699.0
STAT2,EPSTI1,1686.0
STAT2,PLAA,1319.0
STAT2,WDR45B,1363.0
STAT2,MOV10,1933.0
STAT2,WARS,1012.0
STAT2,MFSD1,1230.0
STAT2,TRMT2A,952.0
STAT2,ANAPC2,1103.0
STAT2,WDR4,1229.0
STAT2,UBE2G2,1248.0
STAT2,TRIM26,2330.0
STAT2,IRF1,773.0
STAT2,KLC4,967.0
STAT2,PSMF1,1091.0
STAT2,ERLIN2,1142.0
STAT2,XAB2,1066.0
STAT2,DUS1L,1054.0
STAT2,TIMM29,1118.0
STAT2,MARCH5,2263.0
STAT2,SERPINA3G,1424.0
STAT2,EXOC3,1130.0
STAT2,TREML2,2320.0
STAT2,NEK9,1027.0
STAT2,PRKACB,889.0
STAT2,PARP12,1940.0
STAT2,CCDC50,1434.0
STAT2,THUMPD3,1016.0
STAT2,PIGQ,850.0
STAT2,RPRD1B,993.0
STAT2,ATP9B,903.0
STAT2,VAMP3,992.0
STAT2,COQ8A,991.0
STAT2,GTF2H1,906.0
STAT2,AHCYL1,954.0
STAT2,NT5C3,1691.0
STAT2,DDX58,1508.0
STAT2,RARS,835.0
STAT2,IFI44,2461.0
STAT2,VPS11,934.0
STAT2,GNA13,1314.0
STAT2,DLST,751.0
STAT2,NUDCD3,929.0
STAT2,TBL3,760.0
STAT2,IER5,1155.0
STAT2,CNOT10,658.0
STAT2,IIGP1,2268.0
STAT2,HIST1H1C,810.0
STAT2,CHORDC1,871.0
STAT2,RBM18,736.0
STAT2,MTMR14,1137.0
STAT2,CD69,1000.0
STAT2,PMPCA,616.0
STAT2,KLHL7,688.0
STAT2,APPL2,729.0
STAT2,SLC35A1,658.0
STAT2,GALK2,711.0
STAT2,ZFP62,587.0
STAT2,LDAH,558.0
STAT2,MORC3,663.0
STAT2,NCOA7,1308.0
STAT2,ACSL3,552.0
STAT2,NUDT19,539.0
STAT2,CTSS,993.0
STAT2,JUN,587.0
STAT2,SERINC1,614.0
STAT2,NFKBIA,618.0
STAT2,STAT1,499.0
STAT2,ATP13A1,430.0
STAT2,GBP2,1428.0
STAT2,GNS,1226.0
STAT2,MAN2B2,763.0
STAT2,MAP2K1,968.0
STAT2,SCFD1,591.0
STAT2,PXK,495.0
STAT2,ZZZ3,519.0
STAT2,CASP4,858.0
STAT2,PSMD5,358.0
STAT2,GOSR2,606.0
STAT2,GSKIP,511.0
STAT2,TMEM30A,498.0
STAT2,PAFAH1B2,504.0
STAT2,VIPAS39,599.0
STAT2,ZFP869,467.0
STAT2,CHKA,706.0
STAT2,APLP2,539.0
STAT2,TOPORS,556.0
STAT2,LGALS8,952.0
STAT2,ZFP512,591.0
STAT2,SLC39A6,459.0
STAT2,ELP2,459.0
STAT2,DHRS1,552.0
STAT2,AAR2,473.0
STAT2,PLD3,581.0
STAT2,IPO4,556.0
STAT2,HARS2,526.0
STAT2,HARS,526.0
STAT2,BCAP29,457.0
STAT2,IRF5,671.0
STAT2,COPG1,527.0
STAT2,NELFB,459.0
STAT2,FAM91A1,501.0
STAT2,NOP2,682.0
STAT2,PRKAB1,470.0
STAT2,USP8,536.0
STAT2,RNF114,499.0
STAT2,GNAI3,455.0
STAT2,RABGGTB,655.0
STAT2,ATAD1,525.0
STAT2,AW549877,460.0
STAT2,RABIF,620.0
STAT2,MFSD14B,430.0
STAT2,RNF6,521.0
STAT2,SC5D,435.0
STAT2,9530068E07RIK,419.0
STAT2,SLC25A46,467.0
STAT2,MFAP3,450.0
STAT2,ZFP1,363.0
STAT2,EXD2,574.0
STAT2,PSEN1,549.0
STAT2,HEXA,494.0
STAT2,CD52,869.0
STAT2,ATG4B,519.0
STAT2,MAU2,496.0
STAT2,GOLT1B,505.0
STAT2,ABHD4,417.0
STAT2,TCIRG1,951.0
STAT2,MYSM1,390.0
STAT2,DDX1,401.0
STAT2,SPTLC2,311.0
STAT2,MAN1A,509.0
STAT2,UNK,352.0
STAT2,LCP2,970.0
STAT2,GMFB,402.0
STAT2,BIRC3,269.0
STAT2,TMEM129,376.0
STAT2,B230219D22RIK,553.0
STAT2,ARL8B,601.0
STAT2,STK17B,598.0
STAT2,EIF1AD,396.0
STAT2,RCN2,598.0
STAT2,YTHDF3,409.0
STAT2,DMTF1,476.0
STAT2,BIRC2,510.0
STAT2,CNOT7,358.0
STAT2,LONP2,439.0
STAT2,NUDT16,413.0
STAT2,GARS,476.0
STAT2,CAST,429.0
STAT2,XIAP,878.0
STAT2,EDC3,425.0
STAT2,D10WSU102E,456.0
STAT2,TMOD3,601.0
STAT2,INPP5K,526.0
STAT2,ARHGAP1,311.0
STAT2,STRIP1,356.0
STAT2,SLC2A1,532.0
STAT2,H1F0,372.0
STAT2,ZFP263,475.0
STAT2,MYLIP,502.0
STAT2,DCAF11,378.0
STAT2,DUSP2,524.0
STAT2,PIK3C3,415.0
STAT2,RASA4,634.0
STAT2,CMTM6,370.0
STAT2,CHP1,417.0
STAT2,NGLY1,400.0
STAT2,CHMP7,434.0
STAT2,TMEM175,444.0
STAT2,JUNB,427.0
STAT2,ZFP655,455.0
STAT2,WDR41,410.0
STAT2,TNPO1,471.0
STAT2,MAP2K5,396.0
STAT2,TOX4,395.0
STAT2,HERPUD1,445.0
STAT2,SLC35A4,461.0
STAT2,VPS26C,366.0
STAT2,DNM1L,364.0
STAT2,PTTG1IP,550.0
STAT2,SEH1L,413.0
STAT2,PGGHG,500.0
STAT2,NDFIP2,373.0
STAT2,POR,455.0
STAT2,PWP1,480.0
STAT2,ARF3,347.0
STAT2,CALU,335.0
STAT2,DUSP1,384.0
STAT2,DNAJC10,324.0
STAT2,CDCA4,483.0
STAT2,DNAJC5,487.0
STAT2,CYP51,396.0
STAT2,FOS,325.0
STAT2,CALCRL,551.0
STAT2,ITFG1,350.0
STAT2,METAP1D,380.0
STAT2,LIN7C,403.0
STAT2,PHAX,301.0
STAT2,IL15,533.0
STAT2,CTSC,420.0
STAT2,ZFP386,287.0
STAT2,IMPACT,301.0
STAT2,SIKE1,449.0
STAT2,TAF12,421.0
STAT2,ASB8,364.0
STAT2,RFC5,359.0
STAT2,DCAF13,346.0
STAT2,CISH,328.0
STAT2,DNAJC11,372.0
STAT2,BTG2,531.0
STAT2,XRCC5,378.0
STAT2,CRNKL1,377.0
STAT2,SELL,423.0
STAT2,FLCN,334.0
STAT2,SLC30A5,443.0
STAT2,GANAB,398.0
STAT2,PRMT7,428.0
STAT2,RNF115,454.0
STAT2,ARL6IP6,295.0
STAT2,DPH6,422.0
STAT2,RNF14,305.0
STAT2,ABHD17B,385.0
STAT2,1110059E24RIK,385.0
STAT2,PGRMC1,497.0
STAT2,MSANTD4,389.0
STAT2,NUBP2,310.0
STAT2,RNASEL,680.0
STAT2,NCLN,570.0
STAT2,WDR73,416.0
STAT2,TBC1D15,374.0
STAT2,PPP1R15A,493.0
STAT2,ZKSCAN3,232.0
STAT2,TMX1,464.0
STAT2,FBXW5,356.0
STAT2,ETFBKMT,338.0
STAT2,ACLY,532.0
STAT2,ZFP397,294.0
STAT2,CRK,438.0
STAT2,MCM3,295.0
STAT2,PTDSS1,270.0
STAT2,STXBP4,216.0
STAT2,CERS5,424.0
STAT2,RGS2,375.0
STAT2,NDEL1,392.0
STAT2,ATG12,351.0
STAT2,ANAPC4,326.0
STAT2,UTP4,327.0
STAT2,ARRDC3,370.0
STAT2,CAPN7,318.0
STAT2,PITPNB,422.0
STAT2,MEF2A,273.0
STAT2,P2RX4,314.0
STAT2,XPC,357.0
STAT2,OAT,413.0
STAT2,NOTCH1,361.0
STAT2,PPP6C,257.0
STAT2,PQLC3,318.0
STAT2,PLEKHA2,422.0
STAT2,FCHO2,460.0
STAT2,CTR9,290.0
STAT2,TMEM168,319.0
STAT2,POLR1B,344.0
STAT2,HMG20A,258.0
STAT2,TFG,379.0
STAT2,ZFP266,225.0
STAT2,VPS4B,293.0
STAT2,SESN1,259.0
STAT2,MCM5,320.0
STAT2,PPME1,357.0
STAT2,FAM120B,342.0
STAT2,JAK3,350.0
STAT2,FCHSD2,270.0
STAT2,USP4,264.0
STAT2,FAR1,302.0
STAT2,SMIM15,350.0
STAT2,PPAT,269.0
STAT2,ICAM1,326.0
STAT2,SDHAF2,254.0
STAT2,INO80D,293.0
STAT2,FBXL3,315.0
STAT2,RMND5A,283.0
STAT2,PIM2,399.0
STAT2,ARMC8,219.0
STAT2,COG6,309.0
STAT2,CASP2,228.0
STAT2,RGS1,276.0
STAT2,PNPLA8,278.0
STAT2,YOD1,282.0
STAT2,TCTA,447.0
STAT2,ZFP715,281.0
STAT2,SLC6A6,329.0
STAT2,ZDHHC6,234.0
STAT2,PCYT2,353.0
STAT2,TOLLIP,292.0
STAT2,RAB18,231.0
STAT2,PDK2,310.0
STAT2,TRAPPC9,468.0
STAT2,SLC35B3,251.0
STAT2,CUL3,211.0
STAT2,STX12,367.0
STAT2,MYO5A,298.0
STAT2,CLCN4,236.0
STAT2,CDC42SE2,256.0
STAT2,IFNAR1,350.0
STAT2,ZFP110,221.0
STAT2,EXOC2,333.0
STAT2,MCM4,214.0
STAT2,USP3,235.0
STAT2,USP10,230.0
STAT2,REXO4,237.0
STAT2,AKTIP,453.0
STAT2,CYB5R3,333.0
STAT2,CHMP3,198.0
STAT2,CUL2,314.0
STAT2,HIPK1,374.0
STAT2,JPT2,305.0
STAT2,GDI1,254.0
STAT2,TRIM59,310.0
STAT2,TGFBR2,227.0
STAT2,RELT,328.0
STAT2,ZFP871,306.0
STAT2,USP37,217.0
STAT2,FBXL5,304.0
STAT2,IARS,423.0
STAT2,NRBP1,267.0
STAT2,KAT7,270.0
STAT2,UBA5,259.0
STAT2,FAM136A,303.0
STAT2,TMEM43,308.0
STAT2,FAM76B,304.0
STAT2,COLGALT1,398.0
STAT2,ABRAXAS2,214.0
STAT2,POGLUT1,206.0
STAT2,ASAH1,227.0
STAT2,TRIM44,215.0
STAT2,ANKRD46,229.0
STAT2,TERF2IP,243.0
STAT2,RANBP3,309.0
STAT2,REPIN1,265.0
STAT2,DRAM2,273.0
STAT2,CEPT1,273.0
STAT2,CACFD1,295.0
STAT2,ACOX1,288.0
STAT2,BID,378.0
STAT2,IPO9,269.0
STAT2,POT1A,379.0
STAT2,E2F6,207.0
STAT2,WDR75,239.0
STAT2,CNIH1,395.0
STAT2,GBA2,248.0
STAT2,SLC39A11,290.0
STAT2,EDEM2,402.0
STAT2,ABTB1,257.0
STAT2,UBE2L6,514.0
STAT2,CDK19,311.0
STAT2,RMND5B,172.0
STAT2,MED16,242.0
STAT2,ABI1,272.0
STAT2,TMEM206,283.0
STAT2,PLIN3,240.0
STAT2,ZFP24,330.0
STAT2,METAP1,232.0
STAT2,CLN5,273.0
STAT2,UNC93B1,376.0
STAT2,IFI27L2A,311.0
STAT2,FARSB,268.0
STAT2,SETD2,206.0
STAT2,NADK,249.0
STAT2,IER2,312.0
STAT2,PSAT1,191.0
STAT2,GIMAP5,285.0
STAT2,KIDINS220,264.0
STAT2,MTREX,250.0
STAT2,FZR1,211.0
STAT2,PPOX,272.0
STAT2,TMEM186,155.0
STAT2,FTSJ3,252.0
STAT2,CRBN,227.0
STAT2,PSTPIP1,279.0
STAT2,AKAP8L,312.0
STAT2,MSH6,280.0
STAT2,SLC25A45,241.0
STAT2,RNF145,280.0
STAT2,MOB3C,262.0
STAT2,EZR,280.0
STAT2,RHOT1,329.0
STAT2,PREP,268.0
STAT2,ADCK1,159.0
STAT2,GYG,198.0
STAT2,RNF38,207.0
STAT2,ANXA1,372.0
STAT2,TRIM35,329.0
STAT2,TFEC,575.0
STAT2,GMCL1,354.0
STAT2,VPS35,243.0
STAT2,CLPX,203.0
STAT2,CDIP1,251.0
STAT2,RANGAP1,285.0
STAT2,POLR2B,228.0
STAT2,HBP1,240.0
STAT2,ABL1,273.0
STAT2,ARHGEF3,263.0
STAT2,NCEH1,265.0
STAT2,SNX30,319.0
STAT2,SH3BP5,277.0
STAT2,AFG3L2,170.0
STAT2,HSDL1,332.0
STAT2,IDH1,349.0
STAT2,IER3,411.0
STAT2,SWAP70,204.0
STAT2,DYNC1LI2,171.0
STAT2,ATP6V1A,262.0
STAT2,PTPN22,249.0
STAT2,NFATC1,383.0
STAT2,CDS2,248.0
STAT2,CASP1,412.0
STAT2,QARS,256.0
STAT2,ZFP36,400.0
STAT2,GOLPH3,299.0
STAT2,TAPBPL,261.0
STAT2,RPA1,343.0
STAT2,CCNG1,323.0
STAT2,AFF4,177.0
STAT2,SPECC1L,259.0
STAT2,MSMO1,254.0
STAT2,MBTPS1,239.0
STAT2,KPNA3,277.0
STAT2,MARCH6,245.0
STAT2,UMPS,189.0
STAT2,PDCL,152.0
STAT2,LAP3,247.0
STAT2,VWA5A,383.0
STAT2,4833439L19RIK,165.0
STAT2,STARD4,243.0
STAT2,NAE1,263.0
STAT2,LRMP,194.0
STAT2,PLEK,219.0
STAT2,HMGCS1,346.0
STAT2,DENND1C,209.0
STAT2,FBH1,244.0
STAT2,ILVBL,259.0
STAT2,FNTA,168.0
STAT2,TNFRSF1B,238.0
STAT2,COPB1,262.0
STAT2,SGPL1,188.0
STAT2,GPCPD1,267.0
STAT2,NDE1,250.0
STAT2,AK3,162.0
STAT2,TES,227.0
STAT2,LRRCC1,211.0
STAT2,MEMO1,163.0
STAT2,ZFP451,248.0
STAT2,TMUB2,185.0
STAT2,RASSF5,195.0
STAT2,FAM160B1,366.0
STAT2,ALDH6A1,239.0
STAT2,ST8SIA4,234.0
STAT2,RNF2,229.0
STAT2,SMAD2,236.0
STAT2,ELP3,286.0
STAT2,SDC4,236.0
STAT2,TPST2,193.0
STAT2,FDFT1,317.0
STAT2,INTS6L,186.0
STAT2,MAPK9,270.0
STAT2,KIF23,341.0
STAT2,PAPSS1,206.0
STAT2,PPM1H,204.0
STAT2,APEH,149.0
STAT2,ZFP35,206.0
STAT2,ABHD16A,207.0
STAT2,VPS41,206.0
STAT2,ZMYM2,169.0
STAT2,PSD4,300.0
STAT2,TVP23B,196.0
STAT2,PPT1,213.0
STAT2,UBL4A,159.0
STAT2,PON2,209.0
STAT2,ERAP1,158.0
STAT2,CROT,175.0
STAT2,OTULINL,263.0
STAT2,GAA,150.0
STAT2,HPCAL1,219.0
STAT2,ZFP141,190.0
STAT2,KCNK5,257.0
STAT2,DNPEP,226.0
STAT2,ARAP1,259.0
STAT2,TBC1D5,174.0
STAT2,GUSB,219.0
STAT2,CCNG2,212.0
STAT2,SGTA,222.0
STAT2,PARP8,179.0
STAT2,STX5A,197.0
STAT2,GALNT11,232.0
STAT2,COPB2,240.0
STAT2,RNF13,168.0
STAT2,FBXO21,228.0
STAT2,KLHL24,166.0
STAT2,H2-M3,219.0
STAT2,PCMTD1,211.0
STAT2,PAFAH2,251.0
STAT2,SNAP47,264.0
STAT2,IKBKB,225.0
STAT2,TMX3,239.0
STAT2,PANX1,165.0
STAT2,SNAPC3,262.0
STAT2,SGMS1,163.0
STAT2,MCM2,223.0
STAT2,USP25,209.0
STAT2,UCKL1,177.0
STAT2,TPM4,242.0
STAT2,SOCS5,205.0
STAT2,DUSP6,291.0
STAT2,CPT1A,188.0
STAT2,GLB1,157.0
STAT2,LEPROT,150.0
STAT2,HACD3,205.0
STAT2,NMT2,230.0
STAT2,ABCF3,275.0
STAT2,SLC43A2,152.0
STAT2,SAT1,317.0
STAT2,WWP2,241.0
STAT2,ABCB8,163.0
STAT2,ARRDC1,274.0
STAT2,CASD1,138.0
STAT2,TARS,191.0
STAT2,PLCB2,160.0
STAT2,POLD1,249.0
STAT2,NCF1,312.0
STAT2,ANKS3,164.0
STAT2,CSTF2,193.0
STAT2,INPP1,205.0
STAT2,RCBTB2,133.0
STAT2,PCMTD2,170.0
STAT2,PACSIN2,189.0
STAT2,WDR5,182.0
STAT2,CBFB,198.0
STAT2,SLC19A1,186.0
STAT2,RIC8A,151.0
STAT2,PQLC1,168.0
STAT2,SNX4,134.0
STAT2,WBP1L,197.0
STAT2,CYLD,169.0
STAT2,ANXA5,187.0
STAT2,ZFP68,158.0
STAT2,PPCDC,287.0
STAT2,PACS1,145.0
STAT2,SCARF1,271.0
STAT2,UBAP1,278.0
STAT2,MPND,169.0
STAT2,RCN1,164.0
STAT2,1700017B05RIK,173.0
STAT2,PLEKHO2,298.0
STAT2,POLE3,179.0
STAT2,SMAD5,117.0
STAT2,PGM1,137.0
STAT2,SATB1,231.0
STAT2,MRPL37,168.0
STAT2,DENND2D,223.0
STAT2,DPP4,181.0
STAT2,STK25,176.0
STAT2,WFDC17,242.0
STAT2,TPP1,123.0
STAT2,EXT2,162.0
STAT2,ACOT9,228.0
STAT2,RHOH,248.0
STAT2,1600014C10RIK,170.0
STAT2,KIZ,182.0
STAT2,BCLAF3,196.0
STAT2,WDR6,228.0
STAT2,LRRC8C,171.0
STAT2,CEP68,148.0
STAT2,CCL3,211.0
STAT2,ADAMTS10,173.0
STAT2,PRKCH,237.0
STAT2,ELOVL1,230.0
STAT2,GCH1,236.0
STAT2,CTSO,154.0
STAT2,VPS33B,137.0
STAT2,CD82,156.0
STAT2,AIG1,276.0
STAT2,ASB13,183.0
STAT2,CDK17,237.0
STAT2,CEP70,174.0
STAT2,UBA3,261.0
STAT2,ZBTB38,144.0
STAT2,ALDH9A1,220.0
STAT2,PDE7A,193.0
STAT2,LDHB,198.0
STAT2,HERC4,251.0
STAT2,G6PDX,130.0
STAT2,OSBPL1A,214.0
STAT2,MAP4K2,274.0
STAT2,FUCA2,140.0
STAT2,CYB5R1,204.0
STAT2,ANXA6,137.0
STAT2,RBL2,197.0
STAT2,PDK3,185.0
STAT2,CYBC1,191.0
STAT2,SLCO3A1,202.0
