Gene1,Gene2,Score
WDR5,OXR1,1476.0
WDR5,MTMR6,1621.0
WDR5,MFSD1,1159.0
WDR5,TUBGCP2,1212.0
WDR5,AHCYL1,1571.0
WDR5,CLPTM1L,1297.0
WDR5,MINDY1,1329.0
WDR5,STARD4,1233.0
WDR5,DUS1L,1142.0
WDR5,ZFP110,1204.0
WDR5,ARMC8,1253.0
WDR5,SERINC1,942.0
WDR5,ADCK1,1270.0
WDR5,LIG1,1217.0
WDR5,SESN1,1225.0
WDR5,SLC35A1,1323.0
WDR5,ZFP263,1194.0
WDR5,UBE2G2,1033.0
WDR5,UBR7,1352.0
WDR5,AW549877,1153.0
WDR5,UBA5,1158.0
WDR5,ZFP157,1182.0
WDR5,ATP6AP1,1283.0
WDR5,FIG4,1113.0
WDR5,RFC4,1003.0
WDR5,GOSR2,1056.0
WDR5,ZFP24,1282.0
WDR5,JUN,1126.0
WDR5,DNAJC10,1238.0
WDR5,ZDHHC6,886.0
WDR5,OTUD6B,1169.0
WDR5,RARS,1143.0
WDR5,CRK,1079.0
WDR5,MCM4,1029.0
WDR5,ANKS3,1075.0
WDR5,ATG12,1122.0
WDR5,AP3S1,1122.0
WDR5,WDR45B,1116.0
WDR5,ABI1,1074.0
WDR5,CHMP7,1232.0
WDR5,TMX4,1082.0
WDR5,INPP5B,1218.0
WDR5,CASP2,1107.0
WDR5,MTREX,1042.0
WDR5,GMFB,963.0
WDR5,ZFP451,1020.0
WDR5,NDOR1,1047.0
WDR5,ABRAXAS2,1119.0
WDR5,NEU1,1133.0
WDR5,PRKAB1,1274.0
WDR5,PTDSS1,837.0
WDR5,SDF2L1,1096.0
WDR5,LZTR1,1158.0
WDR5,DPH6,1044.0
WDR5,RMND5A,1094.0
WDR5,BAP1,842.0
WDR5,PPIL4,866.0
WDR5,CALU,1130.0
WDR5,CCNG2,1027.0
WDR5,UHRF1,1432.0
WDR5,RIC8A,1001.0
WDR5,DCAF13,1115.0
WDR5,APLP2,979.0
WDR5,SACM1L,1190.0
WDR5,4833439L19RIK,895.0
WDR5,WDR73,1072.0
WDR5,SHMT1,1008.0
WDR5,LONP1,1158.0
WDR5,NELFB,957.0
WDR5,PAFAH1B2,949.0
WDR5,ATP6AP2,994.0
WDR5,VPS35,874.0
WDR5,ORC6,874.0
WDR5,DHFR,561.0
WDR5,YTHDF3,1054.0
WDR5,ZFP35,978.0
WDR5,VPS11,1083.0
WDR5,NUP107,1012.0
WDR5,TRMT2A,1128.0
WDR5,ATP9B,1019.0
WDR5,ACOX1,812.0
WDR5,RFC5,1040.0
WDR5,PJA2,1064.0
WDR5,HSDL1,1053.0
WDR5,RNF219,460.0
WDR5,IRF8,981.0
WDR5,ZFP715,905.0
WDR5,ZFP1,1050.0
WDR5,DCAF4,910.0
WDR5,CDS2,975.0
WDR5,IARS,887.0
WDR5,IDH1,983.0
WDR5,ETFBKMT,866.0
WDR5,CCNG1,962.0
WDR5,ANAPC2,1043.0
WDR5,LPCAT3,992.0
WDR5,ATP13A1,961.0
WDR5,ZMYM2,1015.0
WDR5,WDR6,987.0
WDR5,PDCL,1056.0
WDR5,HMG20A,1038.0
WDR5,HEATR5A,521.0
WDR5,MORC3,771.0
WDR5,VPS33B,865.0
WDR5,ZFP472,876.0
WDR5,RNF115,776.0
WDR5,ABTB1,927.0
WDR5,ARAP1,969.0
WDR5,TBC1D15,926.0
WDR5,TRIM44,632.0
WDR5,STAT2,823.0
WDR5,AAR2,765.0
WDR5,PIGQ,700.0
WDR5,MFAP3,823.0
WDR5,RNF14,717.0
WDR5,STXBP4,1013.0
WDR5,EDC3,876.0
WDR5,POGLUT1,815.0
WDR5,NSDHL,881.0
WDR5,ZFP512,965.0
WDR5,IRGM1,754.0
WDR5,ZFP655,951.0
WDR5,USP8,848.0
WDR5,PRKACB,750.0
WDR5,CYB5R3,941.0
WDR5,NOP2,966.0
WDR5,CYLD,804.0
WDR5,MTFR1,1068.0
WDR5,WDR4,874.0
WDR5,UMPS,876.0
WDR5,GBA2,800.0
WDR5,USP37,728.0
WDR5,MAP2K1,968.0
WDR5,NEK9,574.0
WDR5,HIST1H2BC,781.0
WDR5,EXOC3,781.0
WDR5,RNF6,817.0
WDR5,MPND,894.0
WDR5,ITFG1,547.0
WDR5,FAM168B,520.0
WDR5,NCAPD2,737.0
WDR5,SQLE,843.0
WDR5,GUF1,423.0
WDR5,CCNB2,1010.0
WDR5,CDIP1,819.0
WDR5,ATAD1,676.0
WDR5,PRMT7,760.0
WDR5,COQ8A,774.0
WDR5,PMPCA,743.0
WDR5,MAD2L1,971.0
WDR5,JUNB,870.0
WDR5,VPS26C,913.0
WDR5,DUSP6,773.0
WDR5,CCDC137,669.0
WDR5,MAPK9,921.0
WDR5,RPA1,761.0
WDR5,HAUS2,671.0
WDR5,PSEN1,744.0
WDR5,TMEM175,609.0
WDR5,FBXW5,506.0
WDR5,FZR1,741.0
WDR5,H2-OB,863.0
WDR5,ARL8B,797.0
WDR5,MED16,624.0
WDR5,IPO9,813.0
WDR5,CYP51,690.0
WDR5,KIF23,715.0
WDR5,LEPROT,917.0
WDR5,D230025D16RIK,671.0
WDR5,XPC,949.0
WDR5,ZKSCAN3,687.0
WDR5,D10WSU102E,742.0
WDR5,ARID5A,638.0
WDR5,TBL3,673.0
WDR5,PSAT1,642.0
WDR5,CLCN4,542.0
WDR5,CHKA,770.0
WDR5,COPG1,841.0
WDR5,ACSL3,667.0
WDR5,DCTD,421.0
WDR5,COLGALT1,722.0
WDR5,SLC35B3,362.0
WDR5,TMEM186,646.0
WDR5,MBTPS1,692.0
WDR5,RABIF,821.0
WDR5,INPP5K,652.0
WDR5,CLPX,701.0
WDR5,PHF11B,843.0
WDR5,IRF9,774.0
WDR5,GSKIP,772.0
WDR5,CAST,831.0
WDR5,WDR55,713.0
WDR5,ABCF3,948.0
WDR5,IPO4,679.0
WDR5,VAMP3,720.0
WDR5,PPAT,727.0
WDR5,PCLAF,618.0
WDR5,CHMP3,627.0
WDR5,OTULINL,694.0
WDR5,TRIM35,636.0
WDR5,MYADM,913.0
WDR5,GNAI3,592.0
WDR5,METAP1D,375.0
WDR5,NCEH1,761.0
WDR5,TAF12,649.0
WDR5,MOGS,781.0
WDR5,UCKL1,702.0
WDR5,CUL2,536.0
WDR5,SIAE,577.0
WDR5,ZFP397,583.0
WDR5,MSH6,495.0
WDR5,IMPACT,640.0
WDR5,AACS,826.0
WDR5,ERAP1,293.0
WDR5,CDT1,528.0
WDR5,POLD1,571.0
WDR5,ALG2,619.0
WDR5,NEK7,650.0
WDR5,TUBGCP3,530.0
WDR5,PHAX,725.0
WDR5,FOS,599.0
WDR5,IFNAR1,562.0
WDR5,NFAT5,629.0
WDR5,TCTA,789.0
WDR5,PRIM2,554.0
WDR5,SMPD2,569.0
WDR5,DYNC1LI2,623.0
WDR5,LGALS8,590.0
WDR5,KLF10,556.0
WDR5,ANKRD46,441.0
WDR5,ANKFY1,438.0
WDR5,FLCN,505.0
WDR5,COPB1,405.0
WDR5,APPL2,693.0
WDR5,SLC30A5,565.0
WDR5,CD74,563.0
WDR5,PNPLA8,692.0
WDR5,TMEM30A,568.0
WDR5,SLC19A1,526.0
WDR5,GMCL1,746.0
WDR5,SC5D,592.0
WDR5,POLR2B,628.0
WDR5,RANBP3,730.0
WDR5,GBP3,567.0
WDR5,TVP23B,589.0
WDR5,NDEL1,692.0
WDR5,TMEM106B,576.0
WDR5,E2F6,282.0
WDR5,TOR4A,532.0
WDR5,LONP2,538.0
WDR5,CMTM6,599.0
WDR5,CEP70,680.0
WDR5,PIK3CG,514.0
WDR5,METAP1,628.0
WDR5,FBXO11,492.0
WDR5,CD69,499.0
WDR5,GMNN,507.0
WDR5,ILVBL,702.0
WDR5,TRAFD1,574.0
WDR5,PIM2,571.0
WDR5,RMND5B,285.0
WDR5,CHUK,502.0
WDR5,ATG4B,573.0
WDR5,SLC12A6,513.0
WDR5,SPTLC1,413.0
WDR5,TMEM229B,565.0
WDR5,PLEK,497.0
WDR5,ELP3,503.0
WDR5,CD53,501.0
WDR5,HERC4,335.0
WDR5,ARF3,520.0
WDR5,STAT6,607.0
WDR5,BIRC2,540.0
WDR5,NRBP1,557.0
WDR5,SIKE1,366.0
WDR5,PRPS1,533.0
WDR5,DMTF1,511.0
WDR5,RABGGTB,576.0
WDR5,F11R,465.0
WDR5,ZFP62,541.0
WDR5,RBM18,401.0
WDR5,IKBKG,507.0
WDR5,TESPA1,476.0
WDR5,LAP3,565.0
WDR5,LRMP,458.0
WDR5,MFSD14B,423.0
WDR5,ZZZ3,573.0
WDR5,POT1A,466.0
WDR5,GUSB,431.0
WDR5,SOCS5,462.0
WDR5,RRM2,569.0
WDR5,VPS39,438.0
WDR5,MAST3,505.0
WDR5,TOPORS,431.0
WDR5,SLC39A6,538.0
WDR5,ELP2,538.0
WDR5,MICU1,561.0
WDR5,FGFR1OP,491.0
WDR5,BTBD9,410.0
WDR5,G6PDX,507.0
WDR5,SPNS2,635.0
WDR5,TMX1,520.0
WDR5,TRIM30A,586.0
WDR5,PARP12,323.0
WDR5,INO80D,484.0
WDR5,FAM91A1,344.0
WDR5,USP4,497.0
WDR5,MAN2B2,549.0
WDR5,FBXL3,437.0
WDR5,GIMAP6,403.0
WDR5,CYTIP,551.0
WDR5,PGGHG,407.0
WDR5,POR,538.0
WDR5,INTS13,535.0
WDR5,SAMD9L,496.0
WDR5,TCP11L2,503.0
WDR5,CYBC1,375.0
WDR5,PLIN3,376.0
WDR5,RNASE6,623.0
WDR5,ASB8,437.0
WDR5,SNAP47,410.0
WDR5,RASAL3,491.0
WDR5,METTL27,483.0
WDR5,STT3B,401.0
WDR5,TMEM50B,428.0
WDR5,WDR41,381.0
WDR5,LANCL2,394.0
WDR5,HEXA,234.0
WDR5,ASAH1,487.0
WDR5,PITPNB,474.0
WDR5,TRMT11,422.0
WDR5,SEC22A,418.0
WDR5,RGS1,711.0
WDR5,PANX1,521.0
WDR5,CDCA4,357.0
WDR5,PARP8,394.0
WDR5,TMC6,361.0
WDR5,GLB1,422.0
WDR5,CCDC50,347.0
WDR5,WWP2,390.0
WDR5,TREML2,410.0
WDR5,CHP1,486.0
WDR5,CDC7,397.0
WDR5,DNAJC5,468.0
WDR5,NUDT19,297.0
WDR5,ARHGAP25,375.0
WDR5,ORAI3,394.0
WDR5,CAPN7,345.0
WDR5,P2RX4,466.0
WDR5,ITGAL,411.0
WDR5,DEF8,396.0
WDR5,ANXA5,507.0
WDR5,PTTG1IP,367.0
WDR5,PPT1,363.0
WDR5,TMEM71,399.0
WDR5,H2-M3,444.0
WDR5,NDFIP2,375.0
WDR5,CD79B,334.0
WDR5,GAA,430.0
WDR5,CYP4V3,364.0
WDR5,GDI1,348.0
WDR5,MYO5A,281.0
WDR5,NDE1,388.0
WDR5,PAPSS1,488.0
WDR5,APEH,463.0
WDR5,TMX3,358.0
WDR5,DDHD2,293.0
WDR5,UBA7,342.0
WDR5,CTPS2,473.0
WDR5,RASA3,380.0
WDR5,PCMTD2,346.0
WDR5,SLC17A9,392.0
WDR5,METTL7A1,486.0
WDR5,SLC25A45,386.0
WDR5,SDHAF2,287.0
WDR5,NAGA,325.0
WDR5,IFIH1,473.0
WDR5,H2-AA,376.0
WDR5,ST6GALNAC4,430.0
WDR5,TIPIN,254.0
WDR5,STX7,430.0
WDR5,CTC1,358.0
WDR5,AP1G2,359.0
WDR5,PPP1R15A,400.0
WDR5,STAP1,444.0
WDR5,ZFP141,364.0
WDR5,BTG2,315.0
WDR5,ABHD16A,397.0
WDR5,ANAPC4,444.0
WDR5,IGTP,271.0
WDR5,STRIP1,355.0
WDR5,PTPN22,449.0
WDR5,RCN2,307.0
WDR5,CALCRL,325.0
WDR5,ST8SIA4,430.0
WDR5,PCYT2,345.0
WDR5,SMAD2,326.0
WDR5,SLC39A11,275.0
WDR5,GRN,333.0
WDR5,CLN5,340.0
WDR5,NCF1,452.0
WDR5,TOLLIP,422.0
WDR5,ICAM1,257.0
WDR5,PSD4,234.0
WDR5,RGS2,325.0
WDR5,SAT1,393.0
WDR5,KLHL6,301.0
WDR5,GIMAP5,321.0
WDR5,TMEM109,252.0
WDR5,CTSC,330.0
WDR5,MYSM1,293.0
WDR5,ISYNA1,346.0
WDR5,NUDT16,331.0
WDR5,NADK,294.0
WDR5,ENTPD5,371.0
WDR5,RCC1,415.0
WDR5,ABCD1,323.0
WDR5,AFG3L2,400.0
WDR5,MYCN,300.0
WDR5,HELLS,211.0
WDR5,IRGM2,301.0
WDR5,EXT2,388.0
WDR5,B230219D22RIK,268.0
WDR5,UBAP1,331.0
WDR5,DRAM2,258.0
WDR5,CEPT1,258.0
WDR5,GBP7,284.0
WDR5,FCHSD2,255.0
WDR5,TAPBPL,258.0
WDR5,CNP,296.0
WDR5,ADAMTS10,265.0
WDR5,ACOT9,310.0
WDR5,SMIM15,292.0
WDR5,FNTA,260.0
WDR5,CD82,259.0
WDR5,CDK17,274.0
WDR5,MCM2,337.0
WDR5,BC035044,324.0
WDR5,H2-DMB1,274.0
WDR5,TMEM263,241.0
WDR5,UNC93B1,268.0
WDR5,CHD9,317.0
WDR5,RHOH,269.0
WDR5,CSTF2,337.0
WDR5,CHRNB1,368.0
WDR5,EBI3,473.0
WDR5,INTS6L,386.0
WDR5,PCTP,285.0
WDR5,NFKBIA,263.0
WDR5,KLHL7,247.0
WDR5,SLC2A1,241.0
WDR5,RASSF5,466.0
WDR5,PDK3,246.0
WDR5,UBE2L6,278.0
WDR5,MTAP,241.0
WDR5,SERPINA3G,332.0
WDR5,UTP4,341.0
WDR5,USP3,228.0
WDR5,PQLC1,349.0
WDR5,CROT,238.0
WDR5,NEURL3,340.0
WDR5,H2-AB1,306.0
WDR5,FCHO2,315.0
WDR5,CTSS,220.0
WDR5,TYMS,437.0
WDR5,MAP4K2,243.0
WDR5,GYPC,434.0
WDR5,RCBTB2,183.0
WDR5,CYB5R1,237.0
WDR5,PCMTD1,287.0
WDR5,ZNRF2,298.0
WDR5,MAPKAPK3,246.0
WDR5,USP10,343.0
WDR5,GIMAP1,259.0
WDR5,DHRS1,248.0
WDR5,TCF12,251.0
WDR5,MGAT5,263.0
WDR5,SLC6A6,273.0
WDR5,STX12,254.0
WDR5,DUSP2,243.0
WDR5,RGCC,320.0
WDR5,CFP,269.0
WDR5,TNFRSF13B,225.0
WDR5,TOR3A,235.0
WDR5,IL21R,231.0
WDR5,IRF1,279.0
WDR5,BID,331.0
WDR5,1700017B05RIK,244.0
WDR5,FBXL5,236.0
WDR5,AMPD2,270.0
WDR5,SFXN3,291.0
WDR5,ARRDC1,251.0
WDR5,PXK,260.0
WDR5,NGLY1,204.0
WDR5,SH2D5,226.0
WDR5,MCFD2,215.0
WDR5,ALDH9A1,213.0
WDR5,SNX4,199.0
WDR5,CTSO,165.0
WDR5,MAN1A,205.0
WDR5,DENND1C,186.0
WDR5,FAM136A,250.0
WDR5,BCLAF3,267.0
WDR5,SNX30,359.0
WDR5,GPCPD1,292.0
WDR5,RASSF4,201.0
WDR5,KCTD12,223.0
WDR5,CDC42SE2,225.0
WDR5,ARRDC3,197.0
WDR5,PACS1,354.0
WDR5,CERS4,180.0
WDR5,TNFRSF26,224.0
WDR5,ZFP36,191.0
WDR5,FAM160B1,209.0
WDR5,EYA2,243.0
WDR5,DUSP1,181.0
WDR5,TMEM173,218.0
WDR5,WDR13,240.0
WDR5,KIDINS220,209.0
WDR5,IRF7,210.0
WDR5,CUL3,177.0
WDR5,CNOT7,183.0
WDR5,NAMPT,202.0
WDR5,FEM1C,193.0
WDR5,CD84,193.0
WDR5,TRIM59,208.0
WDR5,EML4,238.0
WDR5,YOD1,165.0
WDR5,PREP,188.0
WDR5,IL27RA,178.0
WDR5,PLEKHO2,321.0
WDR5,EPSTI1,178.0
WDR5,DHRS3,207.0
WDR5,PLCB2,179.0
WDR5,CTSL,172.0
WDR5,IRAK3,216.0
WDR5,ARHGAP4,178.0
WDR5,LRRCC1,158.0
WDR5,TPST2,307.0
WDR5,SLC44A2,193.0
WDR5,SPECC1L,212.0
WDR5,GMIP,172.0
WDR5,UAP1L1,153.0
WDR5,CASP1,171.0
WDR5,SWAP70,168.0
WDR5,FLNB,298.0
WDR5,RNF145,173.0
WDR5,STK17B,148.0
WDR5,SETD2,146.0
WDR5,CD48,151.0
WDR5,RELT,163.0
WDR5,CERS5,176.0
WDR5,CD1D1,171.0
WDR5,CASP4,287.0
WDR5,1600014C10RIK,148.0
WDR5,MOB3C,157.0
WDR5,INPP1,175.0
WDR5,TBC1D9B,281.0
WDR5,CNRIP1,171.0
WDR5,SGPL1,275.0
WDR5,IL15,268.0
WDR5,ELOVL1,140.0
WDR5,RASA4,142.0
WDR5,FADS1,140.0
WDR5,SGMS1,156.0
WDR5,TSPYL3,162.0
WDR5,AIG1,141.0
WDR5,PLEKHB2,199.0
WDR5,UBA3,262.0
WDR5,CTDSP2,138.0
WDR5,GOLPH3,131.0
WDR5,RIT1,164.0
WDR5,ARHGAP27,257.0
WDR5,TWSG1,256.0
WDR5,XAF1,126.0
WDR5,TNFRSF21,140.0
WDR5,USP11,156.0
WDR5,UBL4A,136.0
WDR5,ALAS1,146.0
WDR5,FCGR2B,117.0
WDR5,FBXO21,152.0
WDR5,CSGALNACT2,142.0
WDR5,PFKP,132.0
WDR5,DDX58,129.0
WDR5,GM12250,140.0
WDR5,HACD3,226.0
WDR5,PLBD2,122.0
WDR5,RAB37,134.0
WDR5,ARHGEF3,215.0
WDR5,PQLC3,133.0
WDR5,MLKL,214.0
WDR5,GFI1,212.0
WDR5,IL4RA,205.0
WDR5,TSPAN14,203.0
WDR5,SLC2A3,200.0
WDR5,GNA13,200.0
WDR5,PARP9,102.0
WDR5,VAV3,194.0
WDR5,SNAP23,190.0
WDR5,ZFP945,189.0
WDR5,ZBTB38,112.0
WDR5,GBP2,184.0
WDR5,RHOF,183.0
WDR5,AKNA,182.0
WDR5,JAK3,180.0
WDR5,TIFA,177.0
WDR5,NBEAL2,176.0
WDR5,TCN2,172.0
WDR5,ANXA1,172.0
WDR5,CYTH4,166.0
WDR5,SP100,163.0
WDR5,ITIH5,161.0
WDR5,ADSSL1,158.0
WDR5,CLEC12A,154.0
WDR5,GPR65,153.0
WDR5,FUCA2,151.0
WDR5,WFDC17,149.0
WDR5,POMGNT2,148.0
WDR5,CST7,148.0
WDR5,ITPK1,147.0
WDR5,TFPI,146.0
WDR5,RNASEL,146.0
WDR5,TNFRSF1B,144.0
WDR5,PEAR1,144.0
WDR5,LCP2,143.0
WDR5,SERPINB9,142.0
WDR5,AFF4,142.0
WDR5,MLLT3,141.0
WDR5,P2RY14,136.0
WDR5,SLC28A2,134.0
WDR5,DENND2D,133.0
WDR5,PGLYRP2,132.0
WDR5,RAB32,127.0
WDR5,VWA5A,118.0
WDR5,SH2D3C,117.0
WDR5,IL12A,117.0
WDR5,CBX7,117.0
WDR5,MKI67,116.0
WDR5,LYN,115.0
WDR5,BCL2,115.0
WDR5,OSBPL1A,114.0
WDR5,ERLIN1,114.0
WDR5,ACAA2,114.0
WDR5,SERPINB1A,113.0
WDR5,PSTPIP1,113.0
WDR5,CYFIP1,113.0
WDR5,SLFN8,112.0
WDR5,CTSH,112.0
WDR5,RPS6KA3,110.0
WDR5,PLA2G4A,109.0
WDR5,DECR1,108.0
WDR5,ADGRG3,108.0
WDR5,SELL,105.0
WDR5,TFEC,104.0
WDR5,MYO1G,102.0
WDR5,FRMD8,101.0
